Hand Direction_X,Hand Direction_Y,Hand Direction_Z,THUMB_X,THUMB_Y,THUMB_Z,INDEX_X,INDEX_Y,INDEX_Z,MIDDLE_X,MIDDLE_Y,MIDDLE_Z,RING_X,RING_Y,RING_Z,PINKY_X,PINKY_Y,PINKY_Z,RESULT
0.2748665,-0.76794124,-0.5785453,0.81902087,-0.57234895,0.040267423,-0.05650643,-0.97922885,-0.19472522,-0.38719687,0.5238943,0.75869185,-0.24010035,0.5455842,0.8029257,-0.04074449,0.36372143,0.93061626,0
0.2757052,-0.76679564,-0.57966465,0.82074463,-0.5698874,0.040082105,-0.059597615,-0.97941214,-0.19287296,-0.38886148,0.52091503,0.759891,-0.24030516,0.5453958,0.80299246,-0.03949437,0.3605304,0.93191093,0
0.27670154,-0.76536375,-0.58108056,0.8219387,-0.56817627,0.03990674,-0.06279759,-0.9794188,-0.19182085,-0.39011696,0.5195981,0.76014906,-0.24072866,0.54574484,0.80262834,-0.039234355,0.35753265,0.93307614,0
0.27772665,-0.7641462,-0.5821928,0.8222887,-0.5676715,0.03987998,-0.064578116,-0.97932565,-0.1917053,-0.39164197,0.51770115,0.760659,-0.24169637,0.5463436,0.8019299,-0.039925728,0.35486695,0.9340639,0
0.2790124,-0.76302016,-0.5830543,0.8218908,-0.56824934,0.039853264,-0.065999284,-0.9793316,-0.19119027,-0.3929158,0.5145439,0.7621429,-0.24283813,0.54722214,0.8009854,-0.040892787,0.3522769,0.935002,0
0.27961156,-0.76242226,-0.5835492,0.82091975,-0.5696468,0.03991709,-0.06715546,-0.97904986,-0.19222768,-0.39243504,0.5185531,0.7596693,-0.243123,0.54976887,0.7991529,-0.04239475,0.35162187,0.9351817,0
0.27944282,-0.7623763,-0.58369005,0.8196195,-0.5714945,0.04022351,-0.06748031,-0.97884184,-0.19317102,-0.39055791,0.52302516,0.75756794,-0.24224363,0.55284554,0.79729533,-0.043086138,0.35119238,0.93531144,0
0.27871722,-0.7628027,-0.5834798,0.8175318,-0.57445323,0.040561367,-0.0683404,-0.97917557,-0.19116697,-0.3884131,0.5258926,0.756685,-0.24105501,0.55601394,0.79545015,-0.043629408,0.35118333,0.9352897,0
0.2783889,-0.76304847,-0.5833152,0.81488353,-0.5781815,0.04087802,-0.06942487,-0.9792461,-0.19041339,-0.38644674,0.53234357,0.75317276,-0.24028952,0.5594986,0.7932353,-0.046054397,0.35048255,0.93543625,0
0.27855638,-0.7632744,-0.5829396,0.8128495,-0.5810321,0.0409554,-0.0684881,-0.9797922,-0.18792723,-0.38340405,0.53783506,0.7508228,-0.23939902,0.56364995,0.7905611,-0.048434455,0.35153833,0.9349197,0
0.27828285,-0.7639403,-0.5821974,0.8112405,-0.5833228,0.040291015,-0.065996364,-0.98025036,-0.1864235,-0.3798187,0.54602146,0.7467251,-0.23749124,0.5672052,0.78859127,-0.04966835,0.35517251,0.9334803,0
0.27735963,-0.764253,-0.5822276,0.81020993,-0.5848391,0.039027095,-0.06180346,-0.9799163,-0.18959016,-0.3756648,0.55429703,0.7427185,-0.23559223,0.5682443,0.7884128,-0.051021293,0.36022684,0.9314684,0
0.27717832,-0.7642102,-0.5823701,0.80915874,-0.5864699,0.036266025,-0.056316055,-0.97901934,-0.19583058,-0.37133354,0.5618816,0.7391891,-0.23507176,0.5689406,0.7880659,-0.05311172,0.3678987,0.9283478,0
0.2773096,-0.76368177,-0.5830005,0.80869526,-0.5872878,0.0332416,-0.051455103,-0.97811913,-0.20158216,-0.36811894,0.5682363,0.73593205,-0.23498388,0.5683836,0.78849393,-0.05592152,0.3747259,0.9254476,0
0.27809095,-0.7630643,-0.58343655,0.8085607,-0.5875922,0.0310649,-0.050759844,-0.9773351,-0.20552261,-0.36642426,0.570642,0.7349156,-0.23551011,0.5670359,0.7893068,-0.05685706,0.3748872,0.9253253,0
0.27820688,-0.76215184,-0.5845729,0.8088315,-0.5872482,0.030515185,-0.048459508,-0.9764677,-0.21014865,-0.36275628,0.57640284,0.7322347,-0.23435143,0.56719786,0.7895353,-0.057491466,0.37974378,0.92330354,0
0.2774264,-0.7618474,-0.5853402,0.8086622,-0.5874271,0.031541705,-0.047519896,-0.97594684,-0.21276651,-0.3600886,0.58194333,0.72916263,-0.23228757,0.5682518,0.78938735,-0.056880645,0.3824344,0.9222302,0
0.27687606,-0.76139855,-0.5861842,0.8077331,-0.58861995,0.03307177,-0.046617214,-0.9751142,-0.21674672,-0.35615486,0.58878416,0.7255942,-0.23047395,0.5707137,0.7881419,-0.057978053,0.3886803,0.9195467,0
0.27627882,-0.76125354,-0.5866541,0.80552816,-0.5915061,0.035282258,-0.047740985,-0.97427315,-0.2202558,-0.3536853,0.59419477,0.72238445,-0.22969642,0.57296616,0.7867333,-0.06107765,0.39213988,0.9178757,0
0.27571994,-0.76121694,-0.5869645,0.8040748,-0.59336364,0.03719303,-0.048074525,-0.9733597,-0.22418675,-0.3505965,0.5976675,0.72102404,-0.22883652,0.5748679,0.7855958,-0.06283335,0.39498386,0.9165368,0
0.27529532,-0.76201934,-0.586122,0.8031346,-0.59451777,0.03903051,-0.04772995,-0.97306645,-0.22552948,-0.34731704,0.59627753,0.72375685,-0.22854605,0.5755269,0.78519773,-0.06397008,0.39511284,0.9164026,0
0.27511263,-0.76295316,-0.5849919,0.80294365,-0.59467196,0.040580258,-0.04609999,-0.97298104,-0.22623587,-0.34457728,0.5928409,0.72787786,-0.2287818,0.57533056,0.78527296,-0.06528783,0.39556977,0.9161125,0
0.27485788,-0.76431614,-0.58333004,0.80283284,-0.5947968,0.040941384,-0.04305788,-0.9729165,-0.22711122,-0.34440923,0.58825696,0.7316666,-0.22960083,0.57466745,0.7855194,-0.06654075,0.39523092,0.9161686,0
0.27440512,-0.76515675,-0.5824405,0.80337846,-0.5940491,0.04109398,-0.03966642,-0.9727861,-0.22828422,-0.34377086,0.58723915,0.73278356,-0.22904281,0.5753213,0.78520364,-0.066566594,0.39854038,0.9147319,0
0.27411613,-0.7662079,-0.58119345,0.80391884,-0.59332156,0.041036714,-0.036641084,-0.97276926,-0.2288612,-0.3440189,0.5866853,0.7331107,-0.22883584,0.57658684,0.78433526,-0.06671625,0.40069735,0.9137782,0
0.27394876,-0.7668693,-0.5803995,0.8054365,-0.59126,0.041032337,-0.03328243,-0.9730429,-0.22821002,-0.34569475,0.5839853,0.73447686,-0.22879118,0.575517,0.7851336,-0.066599466,0.40106523,0.9136253,0
0.2736422,-0.76740617,-0.5798342,0.80728364,-0.58876,0.04067927,-0.029914128,-0.9730887,-0.22848094,-0.3472141,0.5825999,0.73486036,-0.22802335,0.5747964,0.78588456,-0.06544999,0.40227854,0.9131748,0
0.2724222,-0.768704,-0.5786885,0.8086484,-0.5869029,0.040407076,-0.0267701,-0.9729191,-0.22959052,-0.34897307,0.58207667,0.73444164,-0.22703125,0.5745743,0.78633404,-0.06382468,0.40465677,0.9122386,0
0.27170828,-0.7697503,-0.5776323,0.8105317,-0.5843181,0.04013408,-0.024538433,-0.97341776,-0.22771858,-0.35128927,0.5786408,0.73605067,-0.22618657,0.57297534,0.7877429,-0.061190207,0.40450916,0.9124846,0
0.26970804,-0.771005,-0.5768959,0.8120298,-0.5822023,0.040596798,-0.022226298,-0.97329897,-0.22846249,-0.35279918,0.5776508,0.73610616,-0.22370985,0.57168436,0.7893864,-0.05767603,0.40547657,0.9122841,0
0.26898736,-0.7716923,-0.57631314,0.8125881,-0.58139974,0.040926382,-0.020917965,-0.9731338,-0.22928804,-0.3540644,0.57957083,0.7339864,-0.22284459,0.57191104,0.789467,-0.056595836,0.40627864,0.9119948,0
0.2697471,-0.7715406,-0.5761611,0.8130321,-0.5807924,0.0407306,-0.020100271,-0.9729311,-0.23021953,-0.35704935,0.5799819,0.73221356,-0.22451626,0.5711397,0.78955173,-0.057967786,0.4041831,0.9128394,0
0.2691553,-0.7716439,-0.57629955,0.8137421,-0.579777,0.041017827,-0.01964791,-0.97241306,-0.23243673,-0.35787022,0.5819727,0.73023057,-0.2238093,0.5710771,0.78979766,-0.057143886,0.4031878,0.91333133,0
0.26974183,-0.77070874,-0.5772758,0.8153238,-0.57755417,0.040966086,-0.020157859,-0.97208273,-0.23377098,-0.35920826,0.5837223,0.7281742,-0.22373806,0.5713239,0.78963935,-0.05648638,0.4012173,0.9142395,0
0.26918516,-0.77021,-0.5782005,0.81641686,-0.57598734,0.041256618,-0.021954635,-0.97189784,-0.23437689,-0.3594932,0.58606046,0.7261527,-0.22254692,0.5720666,0.7894382,-0.054956883,0.399494,0.91508704,0
0.26940727,-0.7689867,-0.5797233,0.8176222,-0.5742875,0.04108433,-0.024841312,-0.97167087,-0.23502892,-0.35974368,0.588462,0.72408354,-0.22147569,0.5731852,0.7889279,-0.052888986,0.3984852,0.9156486,0
0.26976863,-0.76816773,-0.5806404,0.8193451,-0.5717975,0.041487545,-0.026772276,-0.97203475,-0.23330587,-0.36008316,0.5895034,0.723067,-0.22065717,0.5742973,0.7883483,-0.05095519,0.39709145,0.9163634,0
0.27097228,-0.7666409,-0.582096,0.82140464,-0.56883425,0.041496836,-0.029389309,-0.97267747,-0.23029299,-0.36045507,0.5907198,0.72188795,-0.22008117,0.5753195,0.7877637,-0.048804495,0.39500114,0.9173834,0
0.27152228,-0.76580006,-0.5829459,0.8222732,-0.567545,0.041946825,-0.030943982,-0.97271895,-0.22991358,-0.36016798,0.5934324,0.71980345,-0.219773,0.5772202,0.7864583,-0.04869566,0.3958016,0.91704404,0
0.27120045,-0.7655483,-0.58342624,0.822669,-0.56690896,0.04277804,-0.03206523,-0.9725386,-0.2305223,-0.35889983,0.5971391,0.71736723,-0.2183926,0.5798321,0.78492,-0.04784051,0.3973732,0.9164092,0
0.27152407,-0.7648891,-0.58413976,0.8241079,-0.5647748,0.043308612,-0.03305418,-0.97253895,-0.230381,-0.3585575,0.59941703,0.7156366,-0.21770477,0.5815184,0.7838628,-0.047284614,0.39796597,0.9161808,0
0.271423,-0.7640856,-0.5852374,0.82730085,-0.5600647,0.043599095,-0.032080084,-0.97244316,-0.23092234,-0.3571557,0.6008448,0.71514004,-0.21535806,0.5831058,0.7833317,-0.044062283,0.3998178,0.915535,0
0.27100402,-0.7641201,-0.58538646,0.8305502,-0.55522245,0.043753766,-0.030542487,-0.9725707,-0.2305936,-0.35624528,0.5994467,0.71676564,-0.21366622,0.58356494,0.7834531,-0.040669724,0.40183187,0.9148099,0
0.2714712,-0.7636585,-0.5857722,0.8328325,-0.55175394,0.044244904,-0.029609509,-0.9722243,-0.2321705,-0.35535085,0.6007328,0.7161326,-0.21357994,0.5853322,0.7821572,-0.04058652,0.40485182,0.9134811,0
0.27094996,-0.76365703,-0.58601534,0.8341199,-0.54976547,0.044742186,-0.028912766,-0.9714165,-0.23561421,-0.35414076,0.60241574,0.71531785,-0.21317069,0.5872769,0.7808099,-0.040377125,0.4076328,0.9122528,0
0.27117765,-0.76334864,-0.5863118,0.83545643,-0.5477744,0.044224016,-0.030271143,-0.9712647,-0.23606892,-0.35497582,0.6019093,0.71533024,-0.21363083,0.58779496,0.7802942,-0.03975764,0.40714657,0.9124971,0
0.2719781,-0.76261353,-0.5868974,0.83751774,-0.5447319,0.042792514,-0.031559717,-0.9715338,-0.23478948,-0.35730255,0.5982646,0.71722686,-0.21433689,0.5864746,0.7810936,-0.037501585,0.4034234,0.9142446,0
