Hand Direction_X,Hand Direction_Y,Hand Direction_Z,THUMB_X,THUMB_Y,THUMB_Z,INDEX_X,INDEX_Y,INDEX_Z,MIDDLE_X,MIDDLE_Y,MIDDLE_Z,RING_X,RING_Y,RING_Z,PINKY_X,PINKY_Y,PINKY_Z,RESULT
0.037271947,-0.88465667,-0.46475086,0.20093022,-0.97744733,-0.06499091,-0.2862201,0.23521431,0.9288446,-0.2862201,0.23521431,0.9288446,-0.2862201,0.23521431,0.9288446,-0.2862201,0.23521431,0.9288446,0
0.036610734,-0.88302034,-0.4679046,0.20543271,-0.97629696,-0.06812939,-0.28198677,0.25529435,0.92482877,-0.28198677,0.25529435,0.92482877,-0.28198677,0.25529435,0.92482877,-0.28198677,0.25529435,0.92482877,0
0.035182234,-0.88140285,-0.47105327,0.20908754,-0.975279,-0.071507744,-0.27691123,0.27476755,0.920773,-0.27691123,0.27476755,0.920773,-0.27691123,0.27476755,0.920773,-0.27691123,0.27476755,0.920773,0
0.034367047,-0.8794832,-0.4746875,0.2131964,-0.9740731,-0.07568944,-0.27280816,0.29341564,0.916233,-0.27280816,0.29341564,0.916233,-0.27280816,0.29341564,0.916233,-0.27280816,0.29341564,0.916233,0
0.033650473,-0.87752354,-0.47835147,0.2165182,-0.9729956,-0.07999638,-0.26874733,0.30962053,0.912091,-0.26874733,0.30962053,0.912091,-0.26874733,0.30962053,0.912091,-0.26874733,0.30962053,0.912091,0
0.03264203,-0.87595165,-0.4812933,0.21869363,-0.97221935,-0.08344243,-0.26388034,0.3226612,0.90898675,-0.26388034,0.3226612,0.90898675,-0.26388034,0.3226612,0.90898675,-0.26388034,0.3226612,0.90898675,0
0.031284023,-0.874799,-0.48347494,0.21989045,-0.97171813,-0.08609356,-0.2593235,0.33298433,0.906572,-0.2593235,0.33298433,0.906572,-0.2593235,0.33298433,0.906572,-0.2593235,0.33298433,0.906572,0
0.029628094,-0.8740049,-0.485013,0.21992175,-0.9715329,-0.08808101,-0.2549925,0.34071448,0.9049268,-0.2549925,0.34071448,0.9049268,-0.2549925,0.34071448,0.9049268,-0.2549925,0.34071448,0.9049268,0
0.028083174,-0.87391776,-0.4852619,0.21838361,-0.97182536,-0.08867935,-0.25173333,0.34545204,0.9040427,-0.25173333,0.34545204,0.9040427,-0.25173333,0.34545204,0.9040427,-0.25173333,0.34545204,0.9040427,0
0.026457395,-0.8739393,-0.48531452,0.21633367,-0.9722543,-0.08900192,-0.24879637,0.34958547,0.9032665,-0.24879637,0.34958547,0.9032665,-0.24879637,0.34958547,0.9032665,-0.24879637,0.34958547,0.9032665,0
0.02512804,-0.8739176,-0.48542416,0.21317445,-0.97291636,-0.08938877,-0.24821424,0.34918058,0.9035832,-0.24821424,0.34918058,0.9035832,-0.24821424,0.34918058,0.9035832,-0.24821424,0.34918058,0.9035832,0
0.024041774,-0.8737316,-0.48581377,0.21050832,-0.97343135,-0.09009819,-0.24755716,0.35082388,0.90312684,-0.24755716,0.35082388,0.90312684,-0.24755716,0.35082388,0.90312684,-0.24755716,0.35082388,0.90312684,0
